layer,entropy,length,top1,top2_a,top2_b,top2_same_pair,logits_json
19,2.4000000953674316,14.0,5,5,4,1,"[-0.16938179731369019, -0.4590604305267334, -0.04060353711247444, -0.4140932857990265, -0.008803613483905792, 0.5485597252845764, -0.14824217557907104, -0.3500569462776184]"
19,2.4000000953674316,15.0,5,5,4,1,"[-0.1781238317489624, -0.48542171716690063, -0.0422632098197937, -0.43738242983818054, 0.00042507797479629517, 0.5960757732391357, -0.15610407292842865, -0.36402568221092224]"
19,2.4000000953674316,16.0,5,5,4,1,"[-0.18686586618423462, -0.5117830038070679, -0.04392288252711296, -0.4606715738773346, 0.009653769433498383, 0.6435918211936951, -0.16396597027778625, -0.3779944181442261]"
19,2.450000047683716,1.0,2,2,6,0,"[-0.05617258697748184, -0.11768171936273575, -0.01911076344549656, -0.11249880492687225, -0.12831512093544006, -0.0667731985449791, -0.04643060266971588, -0.1691618412733078]"
19,2.450000047683716,2.0,5,5,2,0,"[-0.06491460651159286, -0.14404301345348358, -0.02077043615281582, -0.1357879489660263, -0.11908642947673798, -0.019257143139839172, -0.054292500019073486, -0.18313057720661163]"
19,2.450000047683716,3.0,5,5,2,0,"[-0.07365663349628448, -0.17040430009365082, -0.022430110722780228, -0.15907709300518036, -0.10985773801803589, 0.028258919715881348, -0.06215439736843109, -0.19709929823875427]"
19,2.450000047683716,4.0,5,5,2,0,"[-0.0823986604809761, -0.19676558673381805, -0.024089785292744637, -0.1823662519454956, -0.1006290540099144, 0.07577496767044067, -0.0700162947177887, -0.2110680341720581]"
19,2.450000047683716,5.0,5,5,2,0,"[-0.09114068746566772, -0.2231268733739853, -0.025749458000063896, -0.20565539598464966, -0.09140037000179291, 0.123291015625, -0.0778781995177269, -0.22503677010536194]"
19,2.450000047683716,6.0,5,5,2,0,"[-0.09988270699977875, -0.24948816001415253, -0.027409130707383156, -0.2289445400238037, -0.08217167854309082, 0.1708070933818817, -0.0857400968670845, -0.23900550603866577]"
19,2.450000047683716,7.0,5,5,2,0,"[-0.10862473398447037, -0.27584946155548096, -0.029068805277347565, -0.25223371386528015, -0.07294299453496933, 0.21832314133644104, -0.09360199421644211, -0.2529742419719696]"
19,2.450000047683716,8.0,5,5,2,0,"[-0.11736676096916199, -0.3022107481956482, -0.030728479847311974, -0.2755228281021118, -0.06371430307626724, 0.26583918929100037, -0.10146389156579971, -0.26694297790527344]"
19,2.450000047683716,9.0,5,5,2,0,"[-0.126108780503273, -0.32857203483581543, -0.032388150691986084, -0.29881197214126587, -0.054485611617565155, 0.3133552372455597, -0.10932578891515732, -0.28091171383857727]"
19,2.450000047683716,10.0,5,5,2,0,"[-0.13485081493854523, -0.35493335127830505, -0.034047823399305344, -0.3221011459827423, -0.045256927609443665, 0.360871285200119, -0.11718768626451492, -0.2948804497718811]"
19,2.450000047683716,11.0,5,5,2,0,"[-0.14359283447265625, -0.3812946379184723, -0.0357074998319149, -0.34539029002189636, -0.036028243601322174, 0.40838730335235596, -0.12504957616329193, -0.30884918570518494]"
19,2.450000047683716,12.0,5,5,4,1,"[-0.15233486890792847, -0.4076559245586395, -0.03736717253923416, -0.3686794340610504, -0.026799552142620087, 0.45590341091156006, -0.13291147351264954, -0.3228178918361664]"
19,2.450000047683716,13.0,5,5,4,1,"[-0.1610768884420395, -0.43401721119880676, -0.03902684524655342, -0.39196857810020447, -0.017570860683918, 0.5034195184707642, -0.14077337086200714, -0.3367866575717926]"
19,2.450000047683716,14.0,5,5,4,1,"[-0.1698189079761505, -0.460378497838974, -0.04068651795387268, -0.4152577519416809, -0.008342184126377106, 0.5509355068206787, -0.14863526821136475, -0.35075536370277405]"
19,2.450000047683716,15.0,5,5,4,1,"[-0.17856094241142273, -0.48673978447914124, -0.04234619438648224, -0.43854689598083496, 0.0008865073323249817, 0.5984516143798828, -0.15649716556072235, -0.36472412943840027]"
19,2.450000047683716,16.0,5,5,4,1,"[-0.18730296194553375, -0.5131010413169861, -0.0440058670938015, -0.461836040019989, 0.010115198791027069, 0.6459676027297974, -0.16435906291007996, -0.3786928355693817]"
19,2.5,1.0,2,2,6,0,"[-0.05660969018936157, -0.11899978667497635, -0.019193746149539948, -0.11366326361894608, -0.12785367667675018, -0.0643974021077156, -0.04682370275259018, -0.16986027359962463]"
19,2.5,2.0,5,5,2,0,"[-0.0653517097234726, -0.14536108076572418, -0.020853420719504356, -0.13695240020751953, -0.11862499266862869, -0.016881346702575684, -0.054685600101947784, -0.18382900953292847]"
19,2.5,3.0,5,5,2,0,"[-0.07409373670816422, -0.17172236740589142, -0.022513093426823616, -0.16024154424667358, -0.1093963086605072, 0.030634716153144836, -0.06254749745130539, -0.1977977454662323]"
19,2.5,4.0,5,5,2,0,"[-0.08283576369285583, -0.19808365404605865, -0.024172767996788025, -0.18353070318698883, -0.10016761720180511, 0.07815076410770416, -0.070409394800663, -0.21176648139953613]"
19,2.5,5.0,5,5,2,0,"[-0.09157779067754745, -0.2244449406862259, -0.025832442566752434, -0.20681986212730408, -0.09093892574310303, 0.1256668120622635, -0.0782712921500206, -0.22573521733283997]"
19,2.5,6.0,5,5,2,0,"[-0.10031981766223907, -0.2508062422275543, -0.027492115274071693, -0.23010900616645813, -0.08171024173498154, 0.1731829047203064, -0.0861331894993782, -0.2397039532661438]"
19,2.5,7.0,5,5,2,0,"[-0.1090618371963501, -0.27716752886772156, -0.029151787981390953, -0.2533981502056122, -0.07248155772686005, 0.22069895267486572, -0.09399508684873581, -0.25367268919944763]"
19,2.5,8.0,5,5,2,0,"[-0.11780386418104172, -0.3035288155078888, -0.030811462551355362, -0.27668729424476624, -0.06325286626815796, 0.26821500062942505, -0.10185698419809341, -0.26764142513275146]"
19,2.5,9.0,5,5,2,0,"[-0.12654589116573334, -0.32989010214805603, -0.03247113525867462, -0.2999764382839203, -0.05402417480945587, 0.3157310485839844, -0.10971888154745102, -0.2816101610660553]"
19,2.5,10.0,5,5,2,0,"[-0.13528791069984436, -0.35625141859054565, -0.03413080796599388, -0.32326561212539673, -0.04479549080133438, 0.3632470965385437, -0.11758077889680862, -0.29557889699935913]"
19,2.5,11.0,5,5,4,1,"[-0.14402994513511658, -0.3826127052307129, -0.03579048439860344, -0.3465547561645508, -0.03556680679321289, 0.410763144493103, -0.12544266879558563, -0.30954763293266296]"
19,2.5,12.0,5,5,4,1,"[-0.1527719646692276, -0.4089739918708801, -0.0374501571059227, -0.36984390020370483, -0.026338115334510803, 0.45827925205230713, -0.13330456614494324, -0.3235163390636444]"
19,2.5,13.0,5,5,4,1,"[-0.16151398420333862, -0.43533527851104736, -0.03910982981324196, -0.3931330442428589, -0.017109423875808716, 0.5057953000068665, -0.14116646349430084, -0.33748507499694824]"
19,2.5,14.0,5,5,4,1,"[-0.17025601863861084, -0.4616965651512146, -0.04076950252056122, -0.4164222180843353, -0.007880747318267822, 0.5533113479614258, -0.14902836084365845, -0.3514538109302521]"
19,2.5,15.0,5,5,4,1,"[-0.17899805307388306, -0.48805785179138184, -0.04242917522788048, -0.4397113621234894, 0.0013479441404342651, 0.6008273959159851, -0.15689025819301605, -0.3654225468635559]"
19,2.5,16.0,5,5,4,1,"[-0.18774005770683289, -0.5144191384315491, -0.044088851660490036, -0.46300050616264343, 0.010576635599136353, 0.6483434438705444, -0.16475215554237366, -0.37939128279685974]"
19,2.549999952316284,1.0,2,2,6,0,"[-0.057046785950660706, -0.12031784653663635, -0.019276730716228485, -0.1148277148604393, -0.1273922473192215, -0.06202159821987152, -0.04721679538488388, -0.17055872082710266]"
19,2.549999952316284,2.0,5,5,2,0,"[-0.06578880548477173, -0.1466791331768036, -0.020936403423547745, -0.13811685144901276, -0.1181635633111, -0.014505542814731598, -0.055078692734241486, -0.1845274567604065]"
19,2.549999952316284,3.0,5,5,2,0,"[-0.07453083246946335, -0.17304043471813202, -0.022596077993512154, -0.161406010389328, -0.10893487930297852, 0.033010512590408325, -0.06294059008359909, -0.19849619269371033]"
19,2.549999952316284,4.0,5,5,2,0,"[-0.08327285945415497, -0.19940172135829926, -0.024255750700831413, -0.18469515442848206, -0.09970618784427643, 0.08052656054496765, -0.0708024874329567, -0.21246492862701416]"
19,2.549999952316284,5.0,5,5,2,0,"[-0.09201488643884659, -0.2257630079984665, -0.025915425270795822, -0.2079842984676361, -0.09047749638557434, 0.12804260849952698, -0.0786643847823143, -0.226433664560318]"
19,2.549999952316284,6.0,5,5,2,0,"[-0.10075691342353821, -0.2521243095397949, -0.02757509984076023, -0.23127344250679016, -0.08124881237745285, 0.1755586862564087, -0.0865262821316719, -0.24040238559246063]"
19,2.549999952316284,7.0,5,5,2,0,"[-0.10949893295764923, -0.27848559617996216, -0.02923477254807949, -0.2545626163482666, -0.07202012836933136, 0.22307473421096802, -0.09438817948102951, -0.25437110662460327]"
19,2.549999952316284,8.0,5,5,2,0,"[-0.11824095994234085, -0.3048468828201294, -0.03089444525539875, -0.27785176038742065, -0.06279143691062927, 0.27059078216552734, -0.10225007683038712, -0.2683398425579071]"
19,2.549999952316284,9.0,5,5,2,0,"[-0.12698298692703247, -0.33120816946029663, -0.03255411982536316, -0.3011409044265747, -0.053562745451927185, 0.31810683012008667, -0.11011197417974472, -0.28230857849121094]"
19,2.549999952316284,10.0,5,5,2,0,"[-0.1357250064611435, -0.35756945610046387, -0.03421379253268242, -0.32443004846572876, -0.044334061443805695, 0.365622878074646, -0.11797387152910233, -0.29627731442451477]"
19,2.549999952316284,11.0,5,5,4,1,"[-0.14446702599525452, -0.3839307427406311, -0.03587346524000168, -0.3477191925048828, -0.035105377435684204, 0.4131389260292053, -0.12583576142787933, -0.3102460503578186]"
19,2.549999952316284,12.0,5,5,4,1,"[-0.15320906043052673, -0.41029202938079834, -0.03753313794732094, -0.37100833654403687, -0.025876685976982117, 0.4606550335884094, -0.13369765877723694, -0.32421478629112244]"
19,2.549999952316284,13.0,5,5,4,1,"[-0.16195109486579895, -0.4366533160209656, -0.0391928106546402, -0.3942974805831909, -0.01664799451828003, 0.5081710815429688, -0.14155955612659454, -0.33818352222442627]"
19,2.549999952316284,14.0,5,5,4,1,"[-0.17069309949874878, -0.4630146026611328, -0.040852487087249756, -0.41758665442466736, -0.007419317960739136, 0.5556871294975281, -0.14942145347595215, -0.3521522581577301]"
19,2.549999952316284,15.0,5,5,4,1,"[-0.179435133934021, -0.48937588930130005, -0.042512159794569016, -0.4408757984638214, 0.0018093734979629517, 0.6032031774520874, -0.15728335082530975, -0.36612099409103394]"
19,2.549999952316284,16.0,5,5,4,1,"[-0.1881771683692932, -0.5157371759414673, -0.044171832501888275, -0.46416494250297546, 0.011038064956665039, 0.6507192254066467, -0.16514524817466736, -0.38008973002433777]"
19,2.5999999046325684,1.0,2,2,6,0,"[-0.057483889162540436, -0.12163591384887695, -0.019359713420271873, -0.11599217355251312, -0.1269308179616928, -0.059645794332027435, -0.04760988801717758, -0.1712571531534195]"
19,2.5999999046325684,2.0,5,5,2,0,"[-0.06622590869665146, -0.1479972004890442, -0.021019387990236282, -0.13928131759166718, -0.11770212650299072, -0.012129738926887512, -0.05547178536653519, -0.18522588908672333]"
19,2.5999999046325684,3.0,5,5,2,0,"[-0.07496793568134308, -0.17435850203037262, -0.02267906256020069, -0.16257046163082123, -0.10847343504428864, 0.03538632392883301, -0.06333368271589279, -0.19919461011886597]"
19,2.5999999046325684,4.0,5,5,2,0,"[-0.0837099626660347, -0.20071978867053986, -0.02433873526751995, -0.18585962057113647, -0.09924475103616714, 0.08290237188339233, -0.0711955800652504, -0.2131633460521698]"
19,2.5999999046325684,5.0,5,5,2,0,"[-0.09245198965072632, -0.2270810753107071, -0.02599840797483921, -0.20914876461029053, -0.09001606702804565, 0.13041841983795166, -0.079057477414608, -0.22713208198547363]"
19,2.5999999046325684,6.0,5,5,2,0,"[-0.10119400918483734, -0.2534423768520355, -0.02765808254480362, -0.23243790864944458, -0.08078737556934357, 0.17793449759483337, -0.0869193747639656, -0.24110081791877747]"
19,2.5999999046325684,7.0,5,5,2,0,"[-0.10993603616952896, -0.27980366349220276, -0.029317757114768028, -0.255727082490921, -0.07155869156122208, 0.2254505455493927, -0.09478127211332321, -0.2550695538520813]"
19,2.5999999046325684,8.0,5,5,2,0,"[-0.11867806315422058, -0.30616495013237, -0.030977429822087288, -0.2790161967277527, -0.06233000010251999, 0.272966593503952, -0.10264316946268082, -0.26903828978538513]"
19,2.5999999046325684,9.0,5,5,2,0,"[-0.1274200826883316, -0.33252623677253723, -0.0326371006667614, -0.30230534076690674, -0.0531013086438179, 0.32048264145851135, -0.11050506681203842, -0.28300702571868896]"
19,2.5999999046325684,10.0,5,5,2,0,"[-0.13616211712360382, -0.35888755321502686, -0.034296777099370956, -0.3255945146083832, -0.04387262463569641, 0.3679986894130707, -0.11836696416139603, -0.2969757616519928]"
19,2.5999999046325684,11.0,5,5,4,1,"[-0.14490413665771484, -0.3852488398551941, -0.035956449806690216, -0.34888365864753723, -0.03464394062757492, 0.4155147075653076, -0.12622885406017303, -0.31094449758529663]"
19,2.5999999046325684,12.0,5,5,4,1,"[-0.15364617109298706, -0.41161012649536133, -0.037616122514009476, -0.3721728026866913, -0.025415249168872833, 0.4630308151245117, -0.13409075140953064, -0.32491323351860046]"
19,2.5999999046325684,13.0,5,5,4,1,"[-0.16238819062709808, -0.43797141313552856, -0.039275795221328735, -0.39546194672584534, -0.016186557710170746, 0.5105469226837158, -0.14195264875888824, -0.3388819396495819]"
19,2.5999999046325684,14.0,5,5,4,1,"[-0.1711302101612091, -0.4643326997756958, -0.040935467928647995, -0.4187511205673218, -0.006957881152629852, 0.5580629110336304, -0.14981454610824585, -0.35285070538520813]"
19,2.5999999046325684,15.0,5,5,4,1,"[-0.17987224459648132, -0.49069398641586304, -0.04259514436125755, -0.44204026460647583, 0.002270810306072235, 0.6055790185928345, -0.15767644345760345, -0.3668194115161896]"
19,2.5999999046325684,16.0,5,5,4,1,"[-0.18861426413059235, -0.5170552730560303, -0.04425481706857681, -0.4653294086456299, 0.011499501764774323, 0.653095006942749, -0.16553834080696106, -0.3807881772518158]"
19,2.6500000953674316,1.0,2,2,6,0,"[-0.057920992374420166, -0.12295398116111755, -0.01944269798696041, -0.11715663224458694, -0.12646937370300293, -0.05726998299360275, -0.04800298810005188, -0.17195558547973633]"
19,2.6500000953674316,2.0,5,5,2,0,"[-0.06666301190853119, -0.1493152678012848, -0.02110237255692482, -0.1404457688331604, -0.11724068969488144, -0.00975392758846283, -0.055864885449409485, -0.18592432141304016]"
19,2.6500000953674316,3.0,5,5,2,0,"[-0.07540503889322281, -0.17567656934261322, -0.02276204712688923, -0.16373491287231445, -0.10801200568675995, 0.03776213526725769, -0.06372678279876709, -0.199893057346344]"
19,2.6500000953674316,4.0,5,5,2,0,"[-0.08414706587791443, -0.20203785598278046, -0.02442171983420849, -0.1870240718126297, -0.09878331422805786, 0.08527818322181702, -0.0715886801481247, -0.21386179327964783]"
19,2.6500000953674316,5.0,5,5,2,0,"[-0.09288909286260605, -0.2283991426229477, -0.026081392541527748, -0.21031323075294495, -0.08955462276935577, 0.13279423117637634, -0.0794505774974823, -0.22783052921295166]"
19,2.6500000953674316,6.0,5,5,2,0,"[-0.10163111984729767, -0.2547604441642761, -0.027741067111492157, -0.233602374792099, -0.08032593876123428, 0.18031030893325806, -0.0873124748468399, -0.2417992651462555]"
19,2.6500000953674316,7.0,5,5,2,0,"[-0.11037313938140869, -0.28112173080444336, -0.029400741681456566, -0.25689151883125305, -0.07109725475311279, 0.22782635688781738, -0.09517437219619751, -0.2557680010795593]"
19,2.6500000953674316,8.0,5,5,2,0,"[-0.11911516636610031, -0.3074830174446106, -0.031060414388775826, -0.2801806628704071, -0.061868563294410706, 0.2753424048423767, -0.10303626954555511, -0.26973673701286316]"
19,2.6500000953674316,9.0,5,5,2,0,"[-0.12785719335079193, -0.33384430408477783, -0.032720085233449936, -0.30346980690956116, -0.05263987183570862, 0.32285845279693604, -0.11089816689491272, -0.283705472946167]"
19,2.6500000953674316,10.0,5,5,2,0,"[-0.13659921288490295, -0.36020559072494507, -0.034379761666059494, -0.3267589807510376, -0.04341118782758713, 0.37037450075149536, -0.11876006424427032, -0.2976742088794708]"
19,2.6500000953674316,11.0,5,5,4,1,"[-0.14534124732017517, -0.3865668773651123, -0.036039434373378754, -0.35004812479019165, -0.03418250381946564, 0.4178905487060547, -0.12662196159362793, -0.31164294481277466]"
19,2.6500000953674316,12.0,5,5,4,1,"[-0.1540832668542862, -0.41292816400527954, -0.03769910708069801, -0.3733372688293457, -0.02495381236076355, 0.4654066562652588, -0.13448385894298553, -0.3256116509437561]"
19,2.6500000953674316,13.0,5,5,4,1,"[-0.16282528638839722, -0.4392894506454468, -0.03935877978801727, -0.39662641286849976, -0.015725120902061462, 0.5129227042198181, -0.14234574139118195, -0.33958038687705994]"
19,2.6500000953674316,14.0,5,5,4,1,"[-0.17156732082366943, -0.465650737285614, -0.04101845249533653, -0.4199155867099762, -0.006496444344520569, 0.5604387521743774, -0.15020763874053955, -0.35354912281036377]"
19,2.6500000953674316,15.0,5,5,4,1,"[-0.18030935525894165, -0.49201202392578125, -0.04267812892794609, -0.44320473074913025, 0.0027322471141815186, 0.6079548001289368, -0.15806953608989716, -0.3675178587436676]"
19,2.6500000953674316,16.0,5,5,4,1,"[-0.18905135989189148, -0.5183733105659485, -0.04433780163526535, -0.4664938747882843, 0.011960938572883606, 0.6554708480834961, -0.16593143343925476, -0.38148659467697144]"
19,2.700000047683716,1.0,2,2,6,0,"[-0.058358095586299896, -0.12427204102277756, -0.0195256806910038, -0.11832109093666077, -0.12600794434547424, -0.054894186556339264, -0.04839608073234558, -0.17265403270721436]"
