layer,raw_length,log1p_length,entropy,top1,top2_a,top2_b,top2_same_pair,logits_json
0,2.0,1.0986123085021973,0.3499999940395355,0,0,6,0,"[-0.0014816760085523129, -0.09698908030986786, -0.06635056436061859, -0.06050443649291992, -0.08807110786437988, -0.059139348566532135, -0.03104093112051487, -0.08439059555530548]"
0,2.0,1.0986123085021973,0.4000000059604645,0,0,6,0,"[-0.0015955637209117413, -0.1031719297170639, -0.06856654584407806, -0.061635974794626236, -0.09353961050510406, -0.060312651097774506, -0.031571559607982635, -0.08922217786312103]"
0,2.0,1.0986123085021973,0.45000001788139343,0,0,6,0,"[-0.0017094514332711697, -0.10935477167367935, -0.07078253477811813, -0.06276752054691315, -0.09900811314582825, -0.061485953629016876, -0.03210218995809555, -0.09405376017093658]"
0,2.0,1.0986123085021973,0.5,0,0,6,0,"[-0.0018233386799693108, -0.1155376136302948, -0.0729985237121582, -0.06389905512332916, -0.10447661578655243, -0.06265925616025925, -0.03263281658291817, -0.09888534247875214]"
0,2.0,1.0986123085021973,0.550000011920929,0,0,6,0,"[-0.0019372263923287392, -0.12172046303749084, -0.07521451264619827, -0.06503060460090637, -0.10994511842727661, -0.06383256614208221, -0.033163443207740784, -0.10371692478656769]"
0,2.0,1.0986123085021973,0.6000000238418579,0,0,6,0,"[-0.0020511136390268803, -0.1279033124446869, -0.07743050158023834, -0.06616213917732239, -0.1154136210680008, -0.06500586867332458, -0.0336940698325634, -0.10854850709438324]"
0,2.0,1.0986123085021973,0.6500000357627869,0,0,6,0,"[-0.0021650013513863087, -0.13408616185188293, -0.07964649051427841, -0.067293681204319, -0.12088212370872498, -0.06617917120456696, -0.03422469645738602, -0.11338008940219879]"
0,2.0,1.0986123085021973,0.699999988079071,0,0,6,0,"[-0.002278889063745737, -0.1402689814567566, -0.08186247199773788, -0.06842522323131561, -0.12635061144828796, -0.06735247373580933, -0.03475532308220863, -0.11821166425943375]"
0,2.0,1.0986123085021973,0.75,0,0,6,0,"[-0.0023927767761051655, -0.14645183086395264, -0.08407846093177795, -0.06955675780773163, -0.13181912899017334, -0.0685257837176323, -0.03528594970703125, -0.1230432465672493]"
0,2.0,1.0986123085021973,0.800000011920929,0,0,6,0,"[-0.0025066640228033066, -0.15263468027114868, -0.08629444986581802, -0.07068830728530884, -0.13728763163089752, -0.06969908624887466, -0.03581657633185387, -0.12787482142448425]"
0,2.0,1.0986123085021973,0.8500000238418579,0,0,6,0,"[-0.002620551735162735, -0.15881752967834473, -0.0885104387998581, -0.07181984186172485, -0.1427561342716217, -0.07087238878011703, -0.03634720295667648, -0.1327064037322998]"
0,2.0,1.0986123085021973,0.9000000357627869,0,0,6,0,"[-0.002734438981860876, -0.16500037908554077, -0.09072642028331757, -0.07295139133930206, -0.1482246369123459, -0.0720456913113594, -0.0368778333067894, -0.13753798604011536]"
0,2.0,1.0986123085021973,0.949999988079071,0,0,6,0,"[-0.0028483266942203045, -0.17118321359157562, -0.09294240921735764, -0.07408292591571808, -0.15369313955307007, -0.07321899384260178, -0.037408456206321716, -0.1423695683479309]"
0,2.0,1.0986123085021973,1.0,0,0,6,0,"[-0.002962214406579733, -0.17736606299877167, -0.0951583981513977, -0.07521446794271469, -0.15916162729263306, -0.07439230382442474, -0.03793908655643463, -0.14720115065574646]"
0,2.0,1.0986123085021973,1.0500000715255737,0,0,6,0,"[-0.0030761021189391613, -0.1835489124059677, -0.09737439453601837, -0.0763460099697113, -0.16463014483451843, -0.07556560635566711, -0.03846971318125725, -0.152032732963562]"
0,2.0,1.0986123085021973,1.100000023841858,0,0,6,0,"[-0.0031899893656373024, -0.18973176181316376, -0.09959037601947784, -0.07747754454612732, -0.17009863257408142, -0.07673890888690948, -0.039000339806079865, -0.15686431527137756]"
